chirp_mass,chirp_mass_source,mass_1,mass_2,mass_ratio,luminosity_distance,chi_eff
29.879061,27.45528,43.217629,27.533524,0.63709012,415.44071,-0.098850627
31.50561,28.502249,38.962847,33.651394,0.86367903,501.57348,0.031809967
30.368731,27.990094,40.729541,30.017215,0.73698879,399.01842,-0.03111865
30.579834,27.820701,37.492982,32.937932,0.87850925,470.13718,-0.0181569
28.645267,25.795446,44.606182,24.694844,0.55361933,527.64315,-0.16150859
29.565247,27.099279,38.149167,30.313444,0.79460304,429.01098,-0.11938203
29.443481,26.911928,41.189336,27.979054,0.67927906,444.40435,-0.19436264
30.217728,27.372768,35.766299,33.692949,0.94203063,494.2541,-0.058131547
29.143573,27.118219,39.02047,28.852061,0.73940833,348.21303,-0.1284764
30.579985,27.817912,38.230727,32.321057,0.84542095,470.7216,-0.018174871
30.817711,28.30781,36.56353,34.281108,0.93757655,417.35414,-0.0073819846
31.708666,28.241017,37.010778,35.847747,0.96857589,591.14891,0.018751156
29.846199,26.866533,36.296547,32.4044,0.8927681,529.8387,-0.15079689
30.98254,27.852562,36.553287,34.656227,0.94810153,537.38073,0.00034916053
30.375949,27.726967,38.335488,31.814459,0.82989576,451.79465,-0.056833298
28.992463,26.591611,34.387019,32.260874,0.93817013,425.45244,-0.16304125
30.653083,27.996343,39.282093,31.63598,0.80535372,448.56486,-0.036177575
29.051586,25.974798,39.524322,28.332367,0.71683375,568.68302,-0.19400104
30.4131,27.584092,37.485091,32.591136,0.86944263,487.2735,-0.029018018
30.152991,26.801108,36.430913,32.947464,0.90438204,602.99657,-0.12745228
30.680962,28.53127,44.971206,27.931552,0.62109859,351.44545,-0.049350741
30.794001,28.333416,38.091831,32.883749,0.86327562,408.27987,-0.11503089
29.941943,26.983943,35.984032,32.888028,0.91396172,523.25586,-0.075959578
30.238598,27.755406,35.730147,33.772982,0.94522371,421.35951,-0.075832271
29.915101,27.556405,35.348721,33.410907,0.94518009,402.06826,-0.11745974
28.276325,25.87885,37.300252,28.3896,0.76111014,437.24928,-0.33287695
30.082268,27.190544,35.39318,33.741405,0.9533307,506.55357,-0.070034149
30.403732,27.361406,46.188408,26.797306,0.58017383,531.29536,-0.05178815
30.005354,26.870746,43.736862,27.455409,0.6277407,559.3985,-0.063495917
30.347796,28.263846,37.787011,32.201694,0.8521895,343.53825,-0.06864262
30.963044,27.804497,39.3904,32.180651,0.81696685,543.657,-0.056068162
29.787836,26.69064,37.70708,31.107815,0.82498605,556.22933,-0.1265008
29.241117,27.486853,34.021948,33.163086,0.97475565,295.31972,-0.14275062
29.583082,27.677688,34.907173,33.086169,0.94783293,319.66934,-0.13457756
29.631553,26.669551,37.153919,31.229893,0.84055449,530.64242,-0.12335268
30.155918,27.623433,38.605837,31.153097,0.80695303,432.42174,-0.079425429
29.904516,27.661937,35.9902,32.801082,0.91138927,379.64358,-0.094349871
29.71379,26.772661,36.764317,31.722946,0.86287327,524.45825,-0.12475331
29.244794,27.082689,36.658127,30.831084,0.8410436,373.53208,-0.18973235
30.338097,28.007473,35.8239,33.906388,0.94647395,390.25181,-0.059472391
30.129003,28.011754,34.766075,34.453048,0.99099621,352.61934,-0.080510036
29.988178,27.065333,35.61144,33.328663,0.93589765,514.93068,-0.12918333
29.89704,26.683972,35.75303,32.998565,0.92295853,578.82234,-0.14124526
30.79862,28.678965,37.053674,33.79305,0.91200268,344.40863,-0.039924769
30.743275,27.702248,39.227824,31.860745,0.81219763,524.0477,-0.047586513
29.638987,27.350899,34.650272,33.45483,0.96549978,392.44485,-0.11739638
30.166741,27.644882,39.276838,30.666118,0.78076852,430.14115,-0.097885399
30.694495,27.944877,39.73636,31.372911,0.78952653,466.19102,-0.073159437
30.564734,27.664917,37.143863,33.207678,0.89402864,498.75654,-0.073185948
29.728786,26.675244,44.734984,26.428122,0.59077079,548.14507,-0.047308123
30.453961,28.141497,37.218181,32.905881,0.88413458,385.09288,-0.030108279
30.209412,27.589008,36.328732,33.160952,0.91280235,448.98728,-0.036859692
31.193389,29.182967,38.071921,33.747976,0.88642692,319.90285,0.024369805
30.634897,27.478794,38.478928,32.233108,0.83768206,550.12642,-0.07350739
30.608787,27.332598,35.378414,34.943724,0.98771314,575.98332,-0.03817432
31.454247,27.829064,37.865384,34.491909,0.91090872,630.168,0.0066311702
31.236987,28.905166,39.673482,32.516803,0.81961052,377.66948,0.016792991
30.094196,27.145396,37.46047,31.941497,0.85267211,518.18831,-0.1224223
28.276325,26.02028,37.300252,28.3896,0.76111014,407.58024,-0.33287695
29.930045,27.179152,40.948624,29.03629,0.70909073,480.44858,-0.060185253
30.777014,28.39565,40.631929,30.876586,0.75990943,393.47091,-0.017524393
30.253246,27.456046,35.932234,33.617699,0.93558611,483.82325,-0.090289132
29.731166,26.873148,35.414577,32.943325,0.93021937,506.56295,-0.12247237
29.864532,26.945045,35.781204,32.901921,0.91953087,516.75685,-0.10303121
30.082982,27.283495,42.263891,28.474068,0.67372093,487.51681,-0.070429933
31.82337,28.743978,37.847796,35.315703,0.933098,510.53837,0.042110565
30.088374,26.864601,39.717043,30.189851,0.76012334,576.69279,-0.15568403
29.961508,27.454912,36.341151,32.613311,0.89742098,430.51804,-0.095888033
29.87994,27.124786,40.545975,29.211097,0.72044381,482.27251,-0.10980812
29.649531,26.507114,38.395021,30.296232,0.78906668,569.18515,-0.14188536
30.952417,28.17688,37.420664,33.799825,0.90323957,466.74508,0.0073402318
29.0594,26.665522,34.600726,32.211521,0.93094928,422.89468,-0.16642019
30.435634,28.101203,39.76824,30.834873,0.77536428,389.54759,-0.030868703
29.479625,26.696959,37.855126,30.365776,0.80215758,495.76701,-0.1688507
30.804626,28.509591,41.900012,30.04825,0.71714181,376.82485,-0.053174976
28.961885,26.801754,43.905222,25.574996,0.58250466,377.29974,-0.15447112
30.722686,27.533699,40.699033,30.722586,0.75487264,555.09887,-0.025161542
29.90814,27.938391,38.782737,30.520782,0.78696822,327.76093,-0.10238244
30.192753,26.856002,39.639794,30.450337,0.76817595,598.732,-0.094875165
30.782779,28.332793,40.89533,30.699657,0.75068857,406.42758,-0.0406211
30.105661,27.088111,42.5555,28.334803,0.66583174,532.35756,-0.061726756
30.632069,28.122772,40.039941,31.02281,0.77479659,420.15878,0.015364391
30.655701,27.96589,37.787303,32.848406,0.86929746,455.03499,-0.04073117
30.231612,27.202524,35.710194,33.776116,0.94583961,532.12983,-0.11445418
28.635773,26.121455,37.320289,29.082518,0.77926831,455.40278,-0.1926932
30.30644,27.436235,36.520135,33.20065,0.90910534,497.71027,-0.079237554
31.852449,29.64984,39.634595,33.819663,0.85328644,346.25873,0.078268547
30.616101,27.580067,39.371267,31.492899,0.79989551,525.61038,0.01240803
30.190927,27.567932,35.908531,33.502076,0.93298374,449.82516,-0.14704008
30.735108,28.653307,36.116192,34.516291,0.95570129,338.26715,-0.027081866
30.912326,28.480981,38.348787,32.917712,0.85837686,400.93572,-0.035320021
30.938595,28.685538,37.808222,33.431464,0.88423793,367.17047,0.0070012154
30.739007,27.546414,35.840856,34.78825,0.97063111,555.4982,-0.068160982
32.13365,29.616982,44.036414,31.125869,0.70682115,398.98101,0.10640505
30.343355,27.63809,39.185324,31.086876,0.79332955,463.60382,-0.051605832
30.887203,28.085331,37.912163,33.232818,0.87657403,473.10638,0.0060975731
30.146133,27.909458,35.797827,33.505311,0.93595936,375.04696,-0.043772287
29.604928,26.931907,34.673355,33.356211,0.9620128,470.51908,-0.14078291
31.552431,28.212576,42.968143,30.743514,0.71549553,568.31565,0.051777826
30.588741,27.405632,40.948906,30.287306,0.73963651,556.7833,-0.049108563
30.049168,27.162134,40.57081,29.515605,0.72750839,506.24046,-0.048682114
29.23134,26.937749,41.430718,27.44385,0.66240345,399.82667,-0.13742496
30.538608,28.439793,37.397988,32.931632,0.8805723,343.86406,-0.04929332
30.005708,27.228011,39.239337,30.375117,0.77409863,484.51785,-0.15212762
29.887052,27.412487,44.520227,26.812974,0.60226499,425.37936,-0.10995469
29.440217,26.398956,42.222522,27.341263,0.64755164,551.91784,-0.13228013
31.13503,28.29965,43.038734,29.916289,0.69510152,475.27404,-0.012721379
31.116219,28.078276,37.264582,34.295649,0.92032828,515.96901,-0.040451195
31.307293,28.280668,39.072803,33.144822,0.84828368,509.97324,-0.036284821
30.221374,27.682277,41.28924,29.357376,0.7110176,432.64189,-0.022897861
30.383649,27.887075,41.039987,29.832147,0.72690441,421.64636,-0.05029174
31.21189,27.409636,38.292876,33.597385,0.87737952,674.66938,0.005239215
30.041908,27.115163,34.820651,34.200869,0.98220071,514.65172,-0.10589353
29.16117,27.304054,33.868001,33.131632,0.97825767,315.65156,-0.20307749
29.641015,27.042063,38.624079,30.108128,0.77951703,454.66178,-0.090518915
30.459784,27.992442,37.541686,32.641961,0.86948575,414.75321,-0.060231893
31.433117,28.350389,37.746375,34.552645,0.91538977,518.73468,0.016778048
32.334124,29.617732,37.159914,37.124407,0.99904447,432.60288,0.081339946
29.442704,27.275082,36.111225,31.702467,0.8779117,371.75161,-0.18698507
30.353521,27.407576,47.354365,26.124132,0.55167315,512.34895,-0.10894294
31.266565,27.961768,48.692502,26.952445,0.55352351,567.32373,0.040530974
30.670647,27.790867,37.579335,33.057158,0.87966318,492.67529,-0.04259239
31.479423,28.100251,41.911837,31.330049,0.74752268,578.00519,0.016445044
30.311715,27.694775,38.304924,31.706865,0.82774906,446.53518,-0.070327342
30.191832,27.008623,36.920404,32.603187,0.8830669,565.61408,-0.12863003
30.456495,28.192294,36.531948,33.516612,0.9174603,375.89793,-0.039499397
29.570351,26.771787,42.239852,27.563218,0.65254059,497.30553,-0.13503309
31.154817,28.644632,36.8385,34.772252,0.94391063,412.20504,-0.0058548833
30.968066,28.672278,37.58029,33.692933,0.89655863,374.69914,0.0028234002
30.630334,27.751738,42.299869,29.458034,0.69640958,493.20084,-0.079294034
29.30316,26.513874,39.941328,28.527666,0.7142393,500.69899,-0.11402578
31.90119,28.821334,37.397352,35.910434,0.96024002,509.15369,0.00047558929
29.357271,27.011726,33.794855,33.650627,0.99573226,408.23226,-0.1693344
31.427386,28.129497,42.87542,30.569851,0.71299247,562.4149,-0.034364923
30.340351,28.579501,35.148875,34.557954,0.98318807,284.65331,-0.047458306
31.379564,29.190614,37.792802,34.394533,0.91008156,349.69421,0.0041684405
30.095286,27.051672,39.472488,30.380748,0.76966894,538.07097,-0.10993424
31.945306,29.178591,37.28537,36.116834,0.96865965,448.18306,0.074668945
29.385761,26.414295,39.051624,29.297728,0.75023071,537.98628,-0.1321766
30.103316,27.737064,39.96499,30.041662,0.75169948,400.65149,-0.059793414
31.415777,29.627055,37.207475,35.007257,0.94086623,278.69195,-0.0025662887
30.365768,29.054812,34.898667,34.86356,0.99899403,206.02467,-0.048772728
31.864945,28.274059,36.673018,36.533562,0.99619731,613.10129,0.050200709
32.641287,28.977777,44.884108,31.517661,0.7022009,610.0847,0.024449662
30.934821,28.146656,44.051082,28.918061,0.65646654,469.54558,0.019722342
30.77116,28.662939,36.143187,34.57134,0.95651055,342.65764,-0.024772013
32.606129,29.711648,39.76056,35.307276,0.88799745,461.26974,0.076653202
31.27792,27.717375,40.497931,31.964498,0.78928719,620.7088,-0.013122447
31.087521,28.335132,40.115798,31.872433,0.79451076,459.84715,0.04018905
30.454083,28.184272,43.055917,28.657871,0.66559658,376.99396,-0.024037705
30.38356,27.474206,40.044609,30.5308,0.76241971,504.22817,-0.047872434
29.588052,26.723585,41.995768,27.742492,0.66060209,510.82926,-0.13282311
29.991809,26.842748,35.600968,33.346361,0.93667006,562.80537,-0.1466002
32.749593,29.741839,40.045894,35.367208,0.88316689,480.01969,0.10970426
30.841989,28.504898,37.310405,33.65868,0.90212582,384.1843,0.002517067
31.188981,28.32563,43.298929,29.848659,0.68936252,479.80811,0.00040653811
30.508742,27.488407,38.680496,31.812442,0.82244141,524.56572,-0.041553967
30.381189,27.051213,45.12165,27.329959,0.60569502,592.76655,-0.047683302
31.03892,28.450892,45.227211,28.410431,0.62817119,428.84702,-0.016080084
31.061674,28.441209,36.3803,34.996779,0.96197058,434.71277,-0.0050748887
32.08096,29.063364,41.258286,32.997214,0.7997718,493.71643,0.069963711
30.859601,27.869461,40.104137,31.426162,0.78361396,511.35052,-0.05612537
31.612615,28.337292,38.023924,34.694306,0.91243362,553.87367,-0.011384019
31.389079,29.469739,37.616478,34.573669,0.91910967,301.64492,0.051014432
30.144604,27.108511,38.276326,31.387339,0.82001964,535.43612,-0.079583125
30.646395,27.839821,37.890516,32.741837,0.86411695,478.41316,-0.084323583
30.151307,28.038902,39.169833,30.71519,0.78415422,351.41226,-0.060112717
30.313738,27.877452,38.586525,31.488437,0.81604749,411.01283,-0.065287858
30.910762,27.956116,36.186578,34.842956,0.96286961,503.18249,-0.02264731
29.988042,26.81545,41.90674,28.524503,0.68066624,567.95549,-0.084186808
29.749311,27.612521,37.27592,31.374846,0.84169207,361.46703,-0.12071207
31.297591,28.914282,41.660457,31.155636,0.74784671,386.35023,0.010904166
31.242979,27.971587,42.080211,30.758369,0.73094617,560.94169,0.036247692
30.485051,27.540198,39.375655,31.22648,0.79304028,509.50553,-0.0534005
29.672325,28.331784,35.65742,32.594204,0.91409316,216.39194,-0.081651836
29.905076,27.09194,37.771198,31.297348,0.82860352,493.75951,-0.090823925
30.78549,28.124862,36.29786,34.457353,0.94929433,447.0798,-0.029980171
30.266924,27.377086,41.02167,29.622834,0.72212648,502.51074,-0.089088473
29.081852,26.716523,33.563602,33.249832,0.99065149,416.70407,-0.15987264
30.72624,28.81672,38.452107,32.444173,0.8437554,307.14582,-0.020517849
30.366473,27.167944,41.49327,29.494479,0.71082562,564.9567,-0.048208503
30.587014,27.181836,40.930052,30.297124,0.74021711,604.08501,-0.1229139
31.058796,29.277347,37.740893,33.747417,0.89418704,280.96762,0.034350607
29.834652,27.007802,35.929042,32.703958,0.9102374,497.98621,-0.12197113
30.130506,27.332686,41.266788,29.201717,0.70763242,486.27018,-0.038325496
31.026535,28.064237,40.012754,31.828397,0.7954563,502.49716,0.034111681
29.333932,26.675093,38.071318,29.909945,0.78562935,472.66187,-0.18437505
31.40332,28.299741,38.330369,33.973174,0.88632525,523.49814,0.016466185
33.500483,29.776025,43.096738,34.447455,0.7993054,603.08689,0.10880609
29.079931,26.576714,33.582565,33.22671,0.9894036,445.00848,-0.18300671
30.5233,27.968504,35.277599,34.848108,0.98782539,430.75239,-0.022080404
29.11768,27.313666,38.770763,28.977143,0.74739676,306.09719,-0.11571669
29.371987,27.14877,33.848107,33.631418,0.99359821,383.6947,-0.14171004
31.825998,29.476254,41.019382,32.667068,0.79638128,372.95481,0.058380883
30.657397,27.639827,44.025845,28.437435,0.64592593,520.97405,-0.013519481
29.345212,26.536655,37.941448,30.030137,0.79148631,503.93699,-0.1499839
29.072792,26.69048,38.679782,28.954508,0.74856958,420.31099,-0.15413474
29.396401,27.066005,35.188931,32.414599,0.92115898,404.58053,-0.128488
29.536736,27.363973,44.676327,26.13535,0.58499325,371.40483,-0.1465355
29.851293,26.640112,40.548924,29.154891,0.71900531,579.48261,-0.079793674
31.391801,28.237647,43.304736,30.220674,0.69786073,533.90998,-0.036906478
31.187775,28.947279,44.302963,29.220155,0.65955307,361.53762,-0.012770088
29.115269,26.88105,36.086613,31.031418,0.85991495,389.75946,-0.18540936
30.832074,27.77872,41.79435,30.171413,0.72190172,524.77227,-0.0047758079
31.294341,28.139432,37.536309,34.439198,0.91749027,536.04808,0.015946831
31.641678,29.056583,38.702933,34.160589,0.88263566,418.86626,0.016279035
32.545903,30.456759,38.067289,36.718164,0.96455947,318.46031,0.067421061
30.298829,27.245782,40.892436,29.771392,0.72804155,535.73372,-0.03349275
30.000418,28.001037,42.482543,28.189264,0.66354936,332.15467,-0.080953792
29.905085,27.597216,39.599652,29.91662,0.75547685,392.29665,-0.10903175
30.613297,27.638974,38.818616,31.917067,0.82221033,512.99618,-0.062611176
28.709096,25.882074,38.312039,28.510506,0.74416571,521.24174,-0.20886233
30.248564,26.968213,37.517614,32.217329,0.85872543,585.178,-0.088029824
30.431667,28.10149,35.293458,34.624,0.98103167,388.79347,-0.037045085
30.619527,27.402589,37.215306,33.262965,0.89379799,563.21987,-0.06175764
29.49366,27.129701,44.190719,26.3211,0.59562506,409.73169,-0.087919043
30.236576,27.395521,36.661772,32.924162,0.89805156,493.09107,-0.037164068
30.632667,28.587026,40.51585,30.67829,0.7571923,332.90942,-0.056031354
30.743014,28.223077,42.471151,29.556246,0.69591347,420.45778,-0.067662759
31.416703,28.627953,37.335634,34.890667,0.93451383,461.24174,0.022770592
28.661164,26.362161,34.130372,31.766579,0.93074225,410.095,-0.204373
30.699024,27.14109,35.269452,35.258385,0.99968622,634.48846,-0.035206463
30.534616,27.648899,38.801579,31.769779,0.81877542,496.47117,-0.029084524
30.923677,28.154732,38.026378,33.212896,0.87341729,465.954,-0.051429418
30.373513,27.206866,36.268293,33.574093,0.92571474,558.03887,-0.062244814
29.268008,26.752426,41.115208,27.704997,0.67383818,444.22288,-0.15088251
29.492191,27.16799,35.621672,32.235053,0.90492815,401.83993,-0.16075539
30.591967,27.582047,36.362791,33.96803,0.93414254,520.72539,-0.055974406
30.781315,28.338787,48.211933,26.399281,0.54756735,405.02724,-0.0094107954
30.300249,27.857148,35.918,33.734761,0.93921602,412.54936,-0.078808087
29.411736,26.450507,35.374924,32.280458,0.91252376,535.20932,-0.16390241
31.700783,28.687706,39.455264,33.650869,0.85288667,499.8299,0.014503224
30.902045,29.048009,35.940916,35.0599,0.97548711,295.34229,-0.026119338
30.551534,28.229282,37.346913,33.003129,0.88369096,385.54436,-0.027427313
29.515777,26.71381,34.224439,33.588587,0.9814211,499.10756,-0.16262268
31.200965,27.876929,36.337753,35.351385,0.97285556,572.75277,0.0092349027
28.290749,25.691404,37.926776,27.974282,0.73758659,480.25761,-0.32662901
30.455149,27.465498,36.616506,33.437638,0.91318484,519.31963,-0.070642207
31.60472,28.644703,37.007965,35.616609,0.96240388,491.21388,0.035753394
29.176229,26.841284,40.668266,27.818114,0.68402508,409.01131,-0.11773741
31.011428,28.510336,36.60115,34.675618,0.94739148,412.67269,-0.013162915
30.7302,28.422196,37.273023,33.450474,0.8974446,380.30262,-0.040712733
30.989408,28.396082,38.130541,33.26367,0.87236293,430.65939,-0.022723481
30.764583,27.549137,39.126103,31.983665,0.81745083,559.71692,-0.053067417
30.355146,26.942315,39.2568,31.056414,0.79110916,611.37344,-0.060209392
29.195326,26.447352,40.948575,27.676491,0.6758841,494.09965,-0.11579103
31.077981,28.026411,38.991899,32.734581,0.8395226,519.47711,-0.038265028
32.637138,29.302368,37.990034,36.998289,0.97389461,544.72159,0.069886903
29.142958,27.089716,39.712971,28.378384,0.71458729,353.64939,-0.11737476
29.589765,26.641738,43.699533,26.754325,0.61223365,528.5486,-0.064834182
30.250775,28.018204,35.289545,34.218391,0.96964668,372.78886,-0.065702585
30.00042,27.395189,36.922144,32.194895,0.8719671,449.58126,-0.12816217
30.639514,27.559685,35.831303,34.573303,0.96489104,534.17129,-0.054878869
30.821241,27.722714,40.82262,30.826118,0.75512344,534.25981,-0.03251749
28.907537,26.827271,41.062409,27.084642,0.659597,362.24508,-0.1349464
30.026333,27.279599,42.881478,27.994084,0.65282459,477.78887,-0.04389366
31.443138,27.913499,36.203083,36.034514,0.99534377,610.21179,0.026172148
30.492814,27.571752,41.778111,29.54288,0.70713775,504.48283,-0.041552186
28.799183,26.250345,45.471633,24.523493,0.53931412,459.64741,-0.088156156
28.472167,25.765759,38.263598,28.088856,0.73408821,499.87401,-0.21347173
30.582886,28.11863,37.569622,32.878957,0.8751474,412.2342,-0.046569353
29.862272,27.122948,38.57197,30.588008,0.79301129,479.35033,-0.069989811
30.63238,27.756451,38.922901,31.873789,0.81889552,492.62322,-0.039143815
